,t,T,u
9143,9143.0,23.377943307412075,0.0
9144,9144.0,23.52529976607478,0.0
9145,9145.0,24.201278368596807,0.0
9146,9146.0,23.876432092751998,0.0
9147,9147.0,23.99918932638674,0.0
9148,9148.0,23.70319961294096,0.0
9149,9149.0,23.402966972472047,0.0
9150,9150.0,23.53779236406917,0.0
9151,9151.0,23.601285516950924,0.0
9152,9152.0,23.848053834454642,0.0
9153,9153.0,23.220707428920054,0.0
9154,9154.0,23.469974748628125,0.0
9155,9155.0,23.443348873147364,0.0
9156,9156.0,23.471975757438972,0.0
9157,9157.0,23.239677260553922,0.0
9158,9158.0,23.38259122477301,0.0
9159,9159.0,23.197782044443365,0.0
9160,9160.0,23.37971957480457,0.0
9161,9161.0,23.13241096182385,0.0
9162,9162.0,23.43214794142985,0.0
9163,9163.0,23.13756204451004,0.0
9164,9164.0,23.771870320938298,0.0
9165,9165.0,23.301704478825968,0.0
9166,9166.0,22.791042790605278,0.0
9167,9167.0,22.75077914416499,0.0
9168,9168.0,23.087955320931336,0.0
9169,9169.0,23.406584976912008,0.0
9170,9170.0,23.27379084782928,0.0
9171,9171.0,22.667108601205474,0.0
9172,9172.0,23.540891699625046,0.0
9173,9173.0,22.886709176775142,0.0
9174,9174.0,23.347101816318514,0.0
9175,9175.0,23.258340528428153,0.0
9176,9176.0,23.46951218821946,0.0
9177,9177.0,22.92694721611684,0.0
9178,9178.0,23.26095188861743,0.0
9179,9179.0,22.620094020383533,0.0
9180,9180.0,22.82694153577752,0.0
9181,9181.0,23.190087717989474,0.0
9182,9182.0,22.75080946461617,0.0
9183,9183.0,22.532994362893948,0.0
9184,9184.0,22.96965155839642,0.0
9185,9185.0,22.96771737087141,0.0
9186,9186.0,22.9912931287274,0.0
9187,9187.0,22.919471545131927,0.0
9188,9188.0,22.582464976668927,0.0
9189,9189.0,23.071740951633842,0.0
9190,9190.0,23.103343647840305,0.0
9191,9191.0,22.36154572663383,0.0
9192,9192.0,22.875263640947548,0.0
9193,9193.0,22.428854433657037,0.0
9194,9194.0,22.503463019244023,0.0
9195,9195.0,22.465135173225683,0.0
9196,9196.0,22.3037691818137,0.0
9197,9197.0,22.133758087960068,0.0
9198,9198.0,22.649981448770035,0.0
9199,9199.0,22.46962480121679,0.0
9200,9200.0,22.24711699077899,0.0
9201,9201.0,22.78026375090445,0.0
9202,9202.0,22.029926393042807,0.0
9203,9203.0,22.726885265831736,0.0
9204,9204.0,22.381419768080896,0.0
9205,9205.0,22.250523927527183,0.0
9206,9206.0,22.034117054787586,0.0
9207,9207.0,22.55482471261259,0.0
9208,9208.0,22.090980388514474,0.0
9209,9209.0,22.173354763339287,0.0
9210,9210.0,22.594812960526102,0.0
9211,9211.0,21.848912759492976,0.0
9212,9212.0,22.37042914239823,0.0
9213,9213.0,22.334138305378467,0.0
9214,9214.0,21.898892476214897,0.0
9215,9215.0,22.12683063438685,0.0
9216,9216.0,22.12809553242219,0.0
9217,9217.0,22.36097120230244,0.0
9218,9218.0,22.000304899528686,0.0
9219,9219.0,21.775147467478384,0.0
9220,9220.0,22.112807612636555,0.0
9221,9221.0,22.014364792376085,0.0
9222,9222.0,21.89491102423255,0.0
9223,9223.0,22.40524076052993,0.0
9224,9224.0,22.30381616872961,0.0
9225,9225.0,21.693156851335043,0.0
9226,9226.0,22.480740509532517,0.0
9227,9227.0,22.07994583701781,0.0
9228,9228.0,22.497205507207305,0.0
9229,9229.0,21.90017949516012,0.0
9230,9230.0,22.4168899552695,0.0
9231,9231.0,21.853953121916504,0.0
9232,9232.0,22.487116725434618,0.0
9233,9233.0,22.14737885702634,0.0
9234,9234.0,22.011948637120728,0.0
9235,9235.0,21.982044010240255,0.0
9236,9236.0,22.10654717576002,0.0
9237,9237.0,21.75484340928306,0.0
9238,9238.0,22.363597207796634,0.0
9239,9239.0,21.775826514263226,0.0
9240,9240.0,21.931405148404423,0.0
9241,9241.0,21.437078786573657,0.0
9242,9242.0,22.338326193994355,0.0
9243,9243.0,21.68662422394155,0.0
9244,9244.0,22.27538733889705,0.0
9245,9245.0,22.06942362174894,0.0
9246,9246.0,21.903506358897822,0.0
9247,9247.0,21.366188287937202,0.0
9248,9248.0,22.068850359273,0.0
9249,9249.0,21.459916392057803,0.0
9250,9250.0,21.85594085835853,0.0
9251,9251.0,21.871299630375603,0.0
9252,9252.0,22.03593582331015,0.0
9253,9253.0,22.011833470459322,0.0
9254,9254.0,22.11376341539285,0.0
9255,9255.0,22.233022693980843,0.0
9256,9256.0,22.238896135328442,0.0
9257,9257.0,21.918304652071853,0.0
9258,9258.0,21.32238096298225,0.0
9259,9259.0,21.287521801803575,0.0
9260,9260.0,22.03669141059201,0.0
9261,9261.0,22.174494335388687,0.0
9262,9262.0,21.52820577454254,0.0
9263,9263.0,22.021800204817364,0.0
9264,9264.0,21.44474678792477,0.0
9265,9265.0,22.03507965986947,0.0
9266,9266.0,22.102916380396714,0.0
9267,9267.0,21.274527434869512,0.0
9268,9268.0,21.18518708807143,0.0
9269,9269.0,21.27519268766884,0.0
9270,9270.0,21.240247580226452,0.0
9271,9271.0,21.401363888134448,0.0
9272,9272.0,21.515225473244506,0.0
9273,9273.0,21.741843173761975,0.0
9274,9274.0,21.972755588067205,0.0
9275,9275.0,21.511883265091637,0.0
9276,9276.0,21.447206729803675,0.0
9277,9277.0,21.922333940552036,0.0
9278,9278.0,21.28851844746461,0.0
9279,9279.0,21.179228952467206,0.0
9280,9280.0,21.985766974232398,0.0
9281,9281.0,21.090840443899495,0.0
9282,9282.0,21.75854477149544,0.0
9283,9283.0,21.71498118359421,0.0
9284,9284.0,21.07998971539751,0.0
9285,9285.0,21.42585924082107,0.0
9286,9286.0,21.316009204362,0.0
9287,9287.0,21.17621300740573,0.0
9288,9288.0,22.007036928280872,0.0
9289,9289.0,21.192660773511406,0.0
9290,9290.0,21.30152622420122,0.0
9291,9291.0,21.186313874848352,0.0
9292,9292.0,21.924098690436182,0.0
9293,9293.0,21.116369782475736,0.0
9294,9294.0,21.828572108354457,0.0
9295,9295.0,21.517676950599,0.0
9296,9296.0,21.70415547391731,0.0
9297,9297.0,21.73528298283877,0.0
9298,9298.0,21.515136371342585,0.0
9299,9299.0,21.553396621898518,0.0
9300,9300.0,21.905949557687595,0.0
9301,9301.0,21.036598460338066,0.0
9302,9302.0,21.85485052094198,0.0
9303,9303.0,21.077565399137388,0.0
9304,9304.0,21.74671783460948,0.0
9305,9305.0,21.355384225689864,0.0
9306,9306.0,21.415522058328882,0.0
9307,9307.0,21.24876155067956,0.0
9308,9308.0,21.61000580775402,0.0
9309,9309.0,21.296953175245605,0.0
9310,9310.0,21.917255559309442,0.0
9311,9311.0,21.93566827799884,0.0
9312,9312.0,21.363855559836402,0.0
9313,9313.0,21.704850711969236,0.0
9314,9314.0,21.366326442266473,0.0
9315,9315.0,21.495271823163968,80.0
9316,9316.0,26.480979219811598,80.0
9317,9317.0,29.24914744388204,80.0
9318,9318.0,32.61934852243703,80.0
9319,9319.0,34.930065911389484,80.0
9320,9320.0,36.82659305063479,80.0
9321,9321.0,37.84252038691125,80.0
9322,9322.0,38.90930026292944,80.0
9323,9323.0,40.55630619389418,80.0
9324,9324.0,41.81708455895681,80.0
9325,9325.0,42.51954341437523,80.0
9326,9326.0,43.59051239957409,80.0
9327,9327.0,44.13209042192272,80.0
9328,9328.0,45.4509918921684,80.0
9329,9329.0,46.58491015742223,80.0
9330,9330.0,47.17935160614738,80.0
9331,9331.0,47.88703639914446,80.0
9332,9332.0,47.87118099299541,80.0
9333,9333.0,48.65355583851003,80.0
9334,9334.0,49.75044106008845,80.0
9335,9335.0,49.66808925102678,80.0
9336,9336.0,50.36829294869433,80.0
9337,9337.0,50.92461490158633,80.0
9338,9338.0,51.551218274987434,80.0
9339,9339.0,51.43089861619768,80.0
9340,9340.0,51.903723865413944,80.0
9341,9341.0,52.492869151990284,80.0
9342,9342.0,53.49868528017659,80.0
9343,9343.0,53.545215061050314,80.0
9344,9344.0,53.55462032883747,80.0
9345,9345.0,54.06935552827833,80.0
9346,9346.0,54.78212044543181,80.0
9347,9347.0,55.095734398132734,80.0
9348,9348.0,55.39732368426006,80.0
9349,9349.0,55.56747206747695,80.0
9350,9350.0,55.80035755408923,80.0
9351,9351.0,56.219864586713435,80.0
9352,9352.0,56.719950004567025,80.0
9353,9353.0,56.21948538236296,80.0
9354,9354.0,57.42909736095971,80.0
9355,9355.0,57.06799686204939,80.0
9356,9356.0,57.325197025606016,80.0
9357,9357.0,57.603460881021995,80.0
9358,9358.0,57.51694365888615,80.0
9359,9359.0,58.45598870522203,80.0
9360,9360.0,58.295132905153366,80.0
9361,9361.0,58.45763393637509,80.0
9362,9362.0,58.383121212557974,80.0
9363,9363.0,59.542760516031805,80.0
9364,9364.0,58.95308310018993,80.0
9365,9365.0,59.582307270106924,80.0
9366,9366.0,60.01026174993492,80.0
9367,9367.0,60.145505643219714,80.0
9368,9368.0,59.94796029265416,80.0
9369,9369.0,60.64990328468253,80.0
9370,9370.0,59.97853611196717,80.0
9371,9371.0,60.14384545960088,80.0
9372,9372.0,60.60247498099046,80.0
9373,9373.0,60.9705770305859,80.0
9374,9374.0,60.92646542956868,80.0
9375,9375.0,61.110499268526006,80.0
9376,9376.0,61.050540361463185,80.0
9377,9377.0,61.354917963992435,80.0
9378,9378.0,61.3802603601567,80.0
9379,9379.0,61.615447836211494,80.0
9380,9380.0,62.24403983798278,80.0
9381,9381.0,62.698806020814764,80.0
9382,9382.0,62.10057963471029,80.0
9383,9383.0,62.69892602696077,80.0
9384,9384.0,63.028120165702184,80.0
9385,9385.0,62.7533282024919,80.0
9386,9386.0,63.21482456362547,80.0
9387,9387.0,62.701036987883775,80.0
9388,9388.0,62.84580985505325,80.0
9389,9389.0,62.91987637433562,80.0
9390,9390.0,63.43271730222116,80.0
9391,9391.0,63.536922522550626,80.0
9392,9392.0,63.61066915440587,80.0
9393,9393.0,63.897380570262094,80.0
9394,9394.0,63.94670995506297,80.0
9395,9395.0,64.15825189659937,80.0
9396,9396.0,63.986864593072404,80.0
9397,9397.0,64.19760868192382,80.0
9398,9398.0,63.94890023630143,80.0
9399,9399.0,64.4678818855376,80.0
9400,9400.0,64.83530570829177,80.0
9401,9401.0,65.00253439614423,80.0
9402,9402.0,64.29492481363923,80.0
9403,9403.0,65.24218084321922,80.0
9404,9404.0,65.26967582985213,80.0
9405,9405.0,65.47259208732412,80.0
9406,9406.0,65.08030256651062,80.0
9407,9407.0,64.95932850061102,80.0
9408,9408.0,64.8997394156136,80.0
9409,9409.0,65.7240370682948,80.0
9410,9410.0,65.24865480922651,80.0
9411,9411.0,65.58245427862038,80.0
9412,9412.0,65.48726619355,80.0
9413,9413.0,65.89172293974111,80.0
9414,9414.0,65.9092875522928,80.0
9415,9415.0,66.40459846421795,80.0
9416,9416.0,66.03109123922101,80.0
9417,9417.0,66.56531613348808,80.0
9418,9418.0,66.63953115053185,80.0
9419,9419.0,66.46408172697707,80.0
9420,9420.0,66.33206842885872,80.0
9421,9421.0,66.57309785607151,80.0
9422,9422.0,66.75715895250976,80.0
9423,9423.0,66.35315399978624,80.0
9424,9424.0,67.05528443596194,80.0
9425,9425.0,67.1613408793532,80.0
9426,9426.0,67.12425061521155,80.0
9427,9427.0,67.27872140711598,80.0
9428,9428.0,66.70040888742706,80.0
9429,9429.0,67.00493811707885,80.0
9430,9430.0,67.04859362081156,80.0
9431,9431.0,66.75585129401888,80.0
9432,9432.0,67.35237323594805,80.0
9433,9433.0,67.45841138965655,80.0
9434,9434.0,67.22734157495843,80.0
9435,9435.0,67.11511105154493,80.0
9436,9436.0,67.16362550394963,80.0
9437,9437.0,67.68396526612777,80.0
9438,9438.0,67.86708420246526,80.0
9439,9439.0,67.38507231753744,80.0
9440,9440.0,67.09758259324664,80.0
9441,9441.0,68.1160361998222,80.0
9442,9442.0,67.23507666623206,80.0
9443,9443.0,67.40910538172997,80.0
9444,9444.0,67.30043409924295,80.0
9445,9445.0,68.14609852148556,80.0
9446,9446.0,67.98642064095978,80.0
9447,9447.0,68.03893051521752,80.0
9448,9448.0,67.63361077386284,80.0
9449,9449.0,67.51796190974034,80.0
9450,9450.0,68.18063078612431,80.0
9451,9451.0,67.77955074435447,80.0
9452,9452.0,68.55929285290279,80.0
9453,9453.0,68.05301317970584,80.0
9454,9454.0,68.00099184783728,80.0
9455,9455.0,68.02660861484514,80.0
9456,9456.0,68.16916680056792,80.0
9457,9457.0,68.70128260634476,80.0
9458,9458.0,68.48175796792192,80.0
9459,9459.0,68.07590494025632,80.0
9460,9460.0,68.63024732403734,80.0
9461,9461.0,68.14626305204864,80.0
9462,9462.0,68.48103369165459,80.0
9463,9463.0,68.37009324545375,80.0
9464,9464.0,68.80629840141019,80.0
9465,9465.0,69.05144862318475,80.0
9466,9466.0,68.38485687314002,80.0
9467,9467.0,68.68598786321833,80.0
9468,9468.0,69.16311192276544,80.0
9469,9469.0,69.02510490067124,80.0
9470,9470.0,69.24620280143435,80.0
9471,9471.0,69.1919540544054,80.0
9472,9472.0,69.21238011184327,80.0
9473,9473.0,69.08313963549512,80.0
9474,9474.0,69.14076268408624,80.0
9475,9475.0,69.11916857543923,80.0
9476,9476.0,69.35907999321165,80.0
9477,9477.0,69.20620745730332,80.0
9478,9478.0,69.03109743306763,80.0
9479,9479.0,69.01852130789499,80.0
9480,9480.0,68.76045701113829,80.0
9481,9481.0,68.8229282454136,80.0
9482,9482.0,69.22401823940741,80.0
9483,9483.0,68.66398345120362,80.0
9484,9484.0,68.80393679916823,80.0
9485,9485.0,69.00175914103058,80.0
9486,9486.0,69.4230003893339,80.0
9487,9487.0,68.82523612425169,80.0
9488,9488.0,69.17385565359443,80.0
9489,9489.0,68.9328546739985,80.0
9490,9490.0,69.43497232423987,80.0
9491,9491.0,69.62331403338877,80.0
9492,9492.0,69.01110467573716,80.0
9493,9493.0,69.02895385454104,80.0
9494,9494.0,69.73431648155218,80.0
9495,9495.0,69.70453865462174,80.0
9496,9496.0,68.99886392043457,80.0
9497,9497.0,68.9988847527515,80.0
9498,9498.0,69.34936688218737,80.0
9499,9499.0,68.88905324410763,80.0
9500,9500.0,69.46134487323569,80.0
9501,9501.0,69.59710976939455,80.0
9502,9502.0,69.7354540582681,80.0
9503,9503.0,69.43916170615485,80.0
9504,9504.0,69.74979465621284,80.0
9505,9505.0,69.15105630379205,80.0
9506,9506.0,69.11467268917924,80.0
9507,9507.0,69.3865122595521,80.0
9508,9508.0,69.32968430245832,80.0
9509,9509.0,69.17890164634629,80.0
9510,9510.0,69.75619802936646,80.0
9511,9511.0,69.2070547114096,80.0
9512,9512.0,69.39076370431685,80.0
9513,9513.0,69.46711950598174,80.0
9514,9514.0,69.6762219571868,80.0
9515,9515.0,69.8766416272051,80.0
9516,9516.0,69.39109035718721,80.0
9517,9517.0,69.60438259853362,80.0
9518,9518.0,69.31863946583067,80.0
9519,9519.0,69.2739467075834,80.0
9520,9520.0,69.90897919010219,80.0
9521,9521.0,69.73992908761666,80.0
9522,9522.0,69.31726677530231,80.0
9523,9523.0,69.2891057288591,80.0
9524,9524.0,69.42034847519204,80.0
9525,9525.0,69.25247405180497,80.0
9526,9526.0,69.27365363559541,80.0
9527,9527.0,69.21218393182207,80.0
9528,9528.0,69.31005082695447,80.0
9529,9529.0,69.33675200998064,80.0
9530,9530.0,69.17260321046976,80.0
9531,9531.0,69.62095782120976,80.0
9532,9532.0,69.23720903621133,80.0
9533,9533.0,69.72271634599649,80.0
9534,9534.0,69.06309664341155,80.0
9535,9535.0,69.32486001991029,0.0
9536,9536.0,66.67286397785915,0.0
9537,9537.0,64.3056476421357,0.0
9538,9538.0,63.207415784248596,0.0
9539,9539.0,60.87160983774894,0.0
9540,9540.0,60.15565905159787,0.0
9541,9541.0,58.604968741807426,0.0
9542,9542.0,57.647735935857916,0.0
9543,9543.0,55.98632677900898,0.0
9544,9544.0,55.2462067422951,0.0
9545,9545.0,54.438046347223136,0.0
9546,9546.0,54.04482574402173,0.0
9547,9547.0,52.73162473395838,0.0
9548,9548.0,51.98915174710284,0.0
9549,9549.0,51.26211941074379,0.0
9550,9550.0,51.12303576419421,0.0
9551,9551.0,50.39821149819101,0.0
9552,9552.0,49.748677632751416,0.0
9553,9553.0,48.937615551766605,0.0
9554,9554.0,48.28158412948796,0.0
9555,9555.0,48.37001713101505,0.0
9556,9556.0,48.109993296285346,0.0
9557,9557.0,47.08893187001851,0.0
9558,9558.0,47.143187281271715,0.0
9559,9559.0,45.83393497664698,0.0
9560,9560.0,46.38548390618756,0.0
9561,9561.0,45.95764627800323,0.0
9562,9562.0,45.476329988089276,0.0
9563,9563.0,44.70202253565155,0.0
9564,9564.0,43.923380002095094,0.0
9565,9565.0,43.74141637490835,0.0
9566,9566.0,43.8865459467257,0.0
9567,9567.0,43.784499176748255,0.0
9568,9568.0,43.39071135137411,0.0
9569,9569.0,42.837472488460435,0.0
9570,9570.0,42.3391837318711,0.0
9571,9571.0,42.587447543398014,0.0
9572,9572.0,41.97577348120011,0.0
9573,9573.0,41.228942719392144,0.0
9574,9574.0,40.9839851523359,0.0
9575,9575.0,40.688048344399476,0.0
9576,9576.0,41.06806185481842,0.0
9577,9577.0,40.38658729108887,0.0
9578,9578.0,40.28807240260608,0.0
9579,9579.0,39.89539891560471,0.0
9580,9580.0,40.09732175920013,0.0
9581,9581.0,39.967981056603996,0.0
9582,9582.0,38.87743600923804,0.0
9583,9583.0,38.69335311901858,0.0
9584,9584.0,38.69362599352781,0.0
9585,9585.0,38.60994826610439,0.0
9586,9586.0,38.14978903310542,0.0
9587,9587.0,38.10607047136408,0.0
9588,9588.0,38.207841730218,0.0
9589,9589.0,38.1020876856927,0.0
9590,9590.0,37.45617867282706,0.0
9591,9591.0,37.796931726418215,0.0
9592,9592.0,37.051472821872856,0.0
9593,9593.0,36.984391438517335,0.0
9594,9594.0,36.738465085653765,0.0
9595,9595.0,36.90000413475977,0.0
9596,9596.0,36.68928964633465,0.0
9597,9597.0,36.846975499069295,0.0
9598,9598.0,35.70737189813562,0.0
9599,9599.0,36.36462514910224,0.0
9600,9600.0,36.121506527912096,0.0
9601,9601.0,35.461799369576006,0.0
9602,9602.0,35.96637923271799,0.0
9603,9603.0,35.83777526668066,0.0
9604,9604.0,35.46729956539598,0.0
9605,9605.0,35.17779395560131,0.0
9606,9606.0,34.471230880086054,0.0
9607,9607.0,35.0126295719809,0.0
9608,9608.0,34.56483552877717,0.0
9609,9609.0,34.01226457690447,0.0
9610,9610.0,34.574955836114775,0.0
9611,9611.0,33.844859672763796,0.0
9612,9612.0,33.80779338083973,0.0
9613,9613.0,33.69638217838262,0.0
9614,9614.0,34.252960353878535,0.0
9615,9615.0,33.514903074421404,0.0
9616,9616.0,33.47366449735114,0.0
9617,9617.0,33.338265407826356,0.0
9618,9618.0,33.78570226679363,0.0
9619,9619.0,33.21548333156233,0.0
9620,9620.0,33.4149172010866,0.0
9621,9621.0,32.77676272828668,0.0
9622,9622.0,33.14960652869138,0.0
9623,9623.0,33.0672748271533,0.0
9624,9624.0,32.46624573386385,0.0
9625,9625.0,32.6907694266496,0.0
9626,9626.0,32.747467940100876,0.0
9627,9627.0,32.18785789091795,0.0
9628,9628.0,32.520031344351594,0.0
9629,9629.0,32.472551263009194,0.0
9630,9630.0,32.25607653477248,0.0
9631,9631.0,31.947524797954955,0.0
9632,9632.0,31.993310948615942,0.0
9633,9633.0,31.69330035182581,0.0
9634,9634.0,31.836328288416293,0.0
9635,9635.0,31.787278939904546,0.0
9636,9636.0,31.349431890911603,0.0
9637,9637.0,30.938526756180458,0.0
9638,9638.0,30.982945938539363,0.0
9639,9639.0,31.364516765034278,0.0
9640,9640.0,30.806410245388086,0.0
9641,9641.0,30.936934590526008,0.0
9642,9642.0,30.684313217943767,0.0
9643,9643.0,30.764011211280156,0.0
9644,9644.0,30.700116286815565,0.0
9645,9645.0,30.807528901911475,0.0
9646,9646.0,30.10018951396036,0.0
9647,9647.0,30.206848331272347,0.0
9648,9648.0,30.631143898363284,0.0
9649,9649.0,29.959085717191016,0.0
9650,9650.0,30.344249922742417,0.0
9651,9651.0,29.494657840227656,0.0
9652,9652.0,30.261327348449086,0.0
9653,9653.0,29.45462826774345,0.0
9654,9654.0,29.64037648961185,0.0
9655,9655.0,29.16381710038389,0.0
9656,9656.0,29.793114499940927,0.0
9657,9657.0,29.776176540766695,0.0
9658,9658.0,28.947542160326044,0.0
9659,9659.0,29.290325967030665,0.0
9660,9660.0,29.624595388431352,0.0
9661,9661.0,29.593149233994488,0.0
9662,9662.0,29.013522832152894,0.0
9663,9663.0,29.309858007331094,0.0
9664,9664.0,28.64438186780443,0.0
9665,9665.0,28.826022584220194,0.0
9666,9666.0,28.48964371524481,0.0
9667,9667.0,29.03395043935254,0.0
9668,9668.0,28.974201081917393,0.0
9669,9669.0,28.386551881010817,0.0
9670,9670.0,28.104644356853978,0.0
9671,9671.0,28.421106712887582,0.0
9672,9672.0,28.13558626399652,0.0
9673,9673.0,28.164372034100637,0.0
9674,9674.0,28.279093487666675,0.0
9675,9675.0,27.897511312527783,0.0
9676,9676.0,27.977602875153746,0.0
9677,9677.0,28.095987903647032,0.0
9678,9678.0,27.63850994913229,0.0
9679,9679.0,28.03137353331846,0.0
9680,9680.0,27.596037383599082,0.0
9681,9681.0,28.216321092422948,0.0
9682,9682.0,27.58282045189333,0.0
9683,9683.0,27.779046461712205,0.0
9684,9684.0,27.721409642771047,0.0
9685,9685.0,27.841973238725526,0.0
9686,9686.0,27.289810278961475,0.0
9687,9687.0,27.80235865271552,0.0
9688,9688.0,27.760468777179682,0.0
9689,9689.0,27.27234564609688,0.0
9690,9690.0,26.874865360908665,0.0
9691,9691.0,26.811620735858643,0.0
9692,9692.0,26.637967664680275,0.0
9693,9693.0,26.72080229519131,0.0
9694,9694.0,27.311221260368384,0.0
9695,9695.0,26.487765921482293,0.0
9696,9696.0,26.54029144899691,0.0
9697,9697.0,26.5392283053125,0.0
9698,9698.0,26.608136659706673,0.0
9699,9699.0,26.215021524913897,0.0
9700,9700.0,26.980697653835968,0.0
9701,9701.0,26.783805417996913,0.0
9702,9702.0,26.152087203943392,0.0
9703,9703.0,26.526909032108414,0.0
9704,9704.0,26.803532214505065,0.0
9705,9705.0,25.985722349978637,0.0
9706,9706.0,26.60094798550081,0.0
9707,9707.0,26.73264956882789,0.0
9708,9708.0,25.832618532120343,0.0
9709,9709.0,26.237831574944817,0.0
9710,9710.0,26.077959552349654,0.0
9711,9711.0,26.359255037817903,0.0
9712,9712.0,26.03917864417124,0.0
9713,9713.0,26.05953377821056,0.0
9714,9714.0,25.878205356749724,0.0
9715,9715.0,26.189792694637813,0.0
9716,9716.0,25.774076537102914,0.0
9717,9717.0,25.31214265385049,0.0
9718,9718.0,25.34869829487737,0.0
9719,9719.0,25.678307744230388,0.0
9720,9720.0,25.6425679887292,0.0
9721,9721.0,25.842677469723444,0.0
9722,9722.0,25.39526868020503,0.0
9723,9723.0,25.842240971558073,0.0
9724,9724.0,25.7922110044459,0.0
9725,9725.0,25.29255532948098,0.0
9726,9726.0,25.284042789266813,0.0
9727,9727.0,25.18238268938621,0.0
9728,9728.0,25.41196943232489,0.0
9729,9729.0,25.335618047621956,0.0
9730,9730.0,25.298478520501934,0.0
9731,9731.0,24.869867612553723,0.0
9732,9732.0,24.98345739818962,0.0
9733,9733.0,24.71437382999958,0.0
9734,9734.0,24.84157109816852,0.0
9735,9735.0,25.217167393302415,0.0
9736,9736.0,25.43494279288199,0.0
9737,9737.0,25.228847573595438,0.0
9738,9738.0,25.155723508445423,0.0
9739,9739.0,24.532058512900612,0.0
9740,9740.0,24.883555546275744,0.0
9741,9741.0,24.80027939609646,0.0
9742,9742.0,25.022938211937024,0.0
9743,9743.0,24.872099379039703,0.0
9744,9744.0,24.76240138810666,0.0
9745,9745.0,24.656367801581744,0.0
9746,9746.0,24.634557501830177,0.0
9747,9747.0,24.933728951067764,0.0
9748,9748.0,24.023613872503315,0.0
9749,9749.0,23.971630985336784,0.0
9750,9750.0,24.793868595333308,0.0
9751,9751.0,24.516662804469565,0.0
9752,9752.0,24.217716830015966,0.0
9753,9753.0,24.565974613805647,0.0
9754,9754.0,24.487241918565747,0.0
9755,9755.0,24.048943375813636,0.0
9756,9756.0,24.215003517743074,0.0
9757,9757.0,24.082759755572418,0.0
9758,9758.0,23.764054602060405,0.0
9759,9759.0,24.50800919751323,0.0
9760,9760.0,24.518703947554044,0.0
9761,9761.0,24.29237555523913,0.0
9762,9762.0,23.982660298894203,0.0
9763,9763.0,24.10425511867233,0.0
9764,9764.0,24.108445944288697,0.0
9765,9765.0,23.942975829772895,0.0
9766,9766.0,23.627459340491207,0.0
9767,9767.0,23.89200591214993,0.0
9768,9768.0,23.741039415027885,0.0
9769,9769.0,23.638974538325108,0.0
9770,9770.0,23.994775238013332,0.0
9771,9771.0,24.116123454412687,0.0
9772,9772.0,23.407997949194826,0.0
9773,9773.0,23.88237439870244,0.0
9774,9774.0,23.96244294455129,0.0
9775,9775.0,23.910954834672182,0.0
9776,9776.0,24.06165513024965,0.0
9777,9777.0,23.518623772761586,0.0
9778,9778.0,23.064409311278105,0.0
9779,9779.0,23.658065336190138,0.0
9780,9780.0,23.85313654466967,0.0
9781,9781.0,23.329130913222873,0.0
9782,9782.0,23.464343096541988,0.0
9783,9783.0,23.059956161942186,0.0
9784,9784.0,23.065900113955188,0.0
9785,9785.0,23.44562477381256,0.0
9786,9786.0,23.784248958312805,0.0
9787,9787.0,23.38683401892544,0.0
9788,9788.0,23.4735871330063,0.0
9789,9789.0,23.317132044745794,0.0
9790,9790.0,23.242007746412988,0.0
9791,9791.0,23.034780720924505,0.0
9792,9792.0,22.840094155919477,0.0
9793,9793.0,22.697484045229647,0.0
9794,9794.0,23.601736987136473,0.0
9795,9795.0,23.345202197019944,0.0
9796,9796.0,23.179936238384226,0.0
9797,9797.0,22.555632200609693,0.0
9798,9798.0,22.646768262953046,0.0
9799,9799.0,23.113650775891646,0.0
9800,9800.0,23.28331721975632,0.0
9801,9801.0,23.34647662946815,0.0
9802,9802.0,22.464906844047892,0.0
9803,9803.0,22.819194906514845,0.0
9804,9804.0,22.938717242433018,0.0
9805,9805.0,23.028935021872705,0.0
9806,9806.0,23.19271856094323,0.0
9807,9807.0,23.187183590379302,0.0
9808,9808.0,22.746807026233725,0.0
9809,9809.0,23.125618420204187,0.0
9810,9810.0,22.539900812901664,0.0
9811,9811.0,23.013092675077406,0.0
9812,9812.0,22.782211855939842,0.0
9813,9813.0,22.80441799966846,0.0
9814,9814.0,22.848703045083884,0.0
9815,9815.0,22.99937921342025,0.0
9816,9816.0,23.051843402125208,0.0
9817,9817.0,22.983338766818076,0.0
9818,9818.0,22.49415629047302,0.0
9819,9819.0,22.130514051522933,0.0
9820,9820.0,22.786949754838396,0.0
9821,9821.0,22.550767072017525,0.0
9822,9822.0,22.533700239778906,0.0
9823,9823.0,22.703652598480765,0.0
9824,9824.0,22.251998788293633,0.0
9825,9825.0,22.009166188630836,0.0
9826,9826.0,22.310291881153375,0.0
9827,9827.0,22.082944261068153,0.0
9828,9828.0,22.274006872822053,0.0
9829,9829.0,22.462989832760734,0.0
9830,9830.0,22.78392870050417,0.0
9831,9831.0,22.008292030437232,0.0
9832,9832.0,22.07472843422576,0.0
9833,9833.0,22.095396694688397,0.0
9834,9834.0,22.032348838694297,0.0
9835,9835.0,22.285860214026776,0.0
9836,9836.0,22.34290841038006,0.0
9837,9837.0,22.39158823854986,0.0
9838,9838.0,22.654175285762012,0.0
9839,9839.0,22.01266721164991,0.0
9840,9840.0,22.49419541498198,0.0
9841,9841.0,21.705289267224103,0.0
